batata-de-caboclo	b a t a t a d e k a b o k l u
batata-de-escamas	b a t a t a d ʃ k ɐ̃ m ɐ ʃ
batata-de-pedra	b a t a t a d p e d ɾ ɐ
batata-de-perdiz	b a t a t a d ɛ p e ɻ d͡ʒ i s
batata-de-porco	b a t a t a d e p o ɻ k o
batata-de-purga	b a t a t a d e p u ɾ ɡ ɐ
batata-de-puri	b a t a t a d e p u ɾ i
batata-de-rama	b a t a t a d e ɾ ɐ m a
batata-de-taiuiá	b a t a t a d t a j w j a
batata-de-tiú	b a t a t a d t͡ʃ j u
batata-de-veado	b a t a t a d e v i a d u
batata-do-alto	b a t a t a d o a w t u
batata-do-barão	b a t a t a d o b a ɾ ɐ̃ w̃
batata-do-campo	b a t a t a d o k ɐ̃ p u
batata-doce	b a t a t a d o s i
batata-doce-amarela	b a t a t a d o s i a m a ɾ ɛ l a
batata-do-inferno	b a t a t a d o ĩ f ɛ ɾ n u
batata-do-japão	b a t a t a d o ʒ a p ɐ̃ w̃
batata-do-mar	b a t a t a d o m a ɻ
batata-do-peru	b a t a t a d o p ɛ ʁ e u
batata-do-reino	b a t a t a d o ɾ e j n o
batata-do-rio	b a t a t a d o ɾ i u
batata-inglesa	b a t a t a ĩ ɡ l e z ɐ
batatais-sp	b a t a t ɐ a i ɛ s i ɛ s i p e
batata-miúda	b a t a t ɐ m j u d ɐ
batatão-amarelo	b a t a t ɐ̃ w̃ a m a ɾ ɛ l u
batatão-roxo	b a t a t ɐ̃ w̃ ɛ ʁ e ɔ ʃ i s ɔ
batata-ovo	b a t a t a ɔ v o
batata-portuguesa	b a t a t a p o ʁ t u ɡ e z a
batata-roxa	b a t a t a ɾ ɔ ʃ ɐ
batatas-aipo	b a t a t a z a j p u
batata-salsa	b a t a t a z a w s ɐ
batatas-atum	b a t a t a z a t ũ
batatas-baroas	b a t a t a ʒ b a ɾ o ɐ s
batatas-baronesas	b a t a t a ʒ b a ɾ o n e z ɐ s
batatas-brancas	b a t a t a ʒ b ɾ ɐ̃ k a s
batatas-bravas	b a t a t a ʒ b ɾ a v a s
batatas-ceará	b a t a t a s e a ɾ a
batatas-cenoura	b a t a t a s e n o w ɾ ɐ
batatas-chinesas	b a t a t ɐ ʃ ʃ i n e z ɐ s
batatas-cogumelo	b a t a t a s k o ɡ u m ɛ l u
batatas-da-costa	b a t a t t a ɛ s i d e a ɛ k ɔ ʃ t ɐ
batatas-da-ilha	b a t a t a s i d e a i ʎ ɐ
batatas-da-pedra	b a t a t a z d a p ɛ d ɾ ɐ
batatas-da-praia	b a t a t a z d a p ɾ a j ɐ
batatas-da-terra	b a t a t ɐ ʃ d a t ɛ ʁ ɐ
batatas-da-uva-do-mato	b a t a t a z d a w v a d o m a t u
batatas-de-amaro	b a t a t a z d e a m a ɾ u
batatas-de-angola	b a t a t a z d ɐ̃ ɡ ɔ l ɐ
batatas-de-arroba	b a t a t a z d a ʁ o b ɐ
batatas-de-bainha	b a t a t a z d e b a ĩ ɲ ɐ
batatas-de-branco	b a t a t a z d e b ɾ ɐ̃ k u
batatas-de-bugio	b a t a t a z d e b u ʒ i u
batatas-de-caboclo	b a t a t a z d e k a b o k l u
batatas-de-escamas	b a t a t a z d ʃ k ɐ̃ m ɐ ʃ
batatas-de-pedra	b a t a t a z d p e d ɾ ɐ
batatas-de-perdiz	b a t a t a z d e p e ɻ d͡ʒ i s
batatas-de-porco	b a t a t a z d e p o ɻ k o
batatas-de-purga	b a t a t a z d e p u ɾ ɡ ɐ
batatas-de-puri	b a t a t a z d e p u ɾ i
batatas-de-rama	b a t a t a z d e ɾ ɐ m a
batatas-de-taiuiá	b a t a t a z d e t a j w j a
batatas-de-tiú	b a t a t a z d t͡ʃ j u
batatas-de-veado	b a t a t a z d e v i a d u
batatas-do-alto	b a t a t a z d o a w t u
batatas-do-barão	b a t a t a ʒ d o b a ɾ ɐ̃ w̃
batatas-do-campo	b a t a t a z d o k ɐ̃ p u
batatas-doces	b a t a t a z d o s i s
batatas-doces-amarelas	b a t a t a z d o s e z a m a ɾ ɛ l a s
batatas-do-inferno	b a t a t a z d o ĩ f ɛ ɾ n u
batatas-do-japão	b a t a t a s i d e ɔ ʒ o t ɐ a p ɐ̃ w̃
batatas-do-mar	b a t a t a z d o m a ɻ
batatas-do-peru	b a t a t a z d o p ɛ ʁ e u
batatas-do-reino	b a t a t ɐ ʃ d o ɾ e j n o
batatas-do-rio	b a t a t ɐ ʃ d o ɾ i u
batata-semente	b a t a t a z i m ẽ t͡ʃ i
batata-silvestre	b a t a t a s i w v ɛ s t ɾ i
batatas-inglesas	b a t a t a s ĩ ɡ l e z a s
batatas-miúdas	b a t a t a ʒ m j u d ɐ s
batatas-ovo	b a t a t a z ɔ v o
batatas-portuguesas	b a t a t ɐ ʃ p o ʁ t u ɡ e z ɐ s
batatas-roxas	b a t a t ɐ ʃ ɾ ɔ ʃ ɐ s
batatas-salsa	b a t a t a s a w s ɐ
batatas-silvestres	b a t a t a s i w v ɛ ʃ t ɾ i ʃ
batatas-suíças	b a t a t a s u i s ɐ s
batata-suíça	b a t a t a s w i s ɐ
batatinha-amarela	b a t a t͡ʃ i ɲ a a m a ɾ ɛ l a
batatinha-caapeba	b a t a t͡ʃ i ɲ a k p ɛ b ɐ
batatinha-d'água	b a t a t͡ʃ i ɲ a d a ɡ w a
batatinha-de-cobra	b a t a t͡ʃ i ɲ a d e k ɔ b ɾ ɐ
batatinha-do-campo	b a t a t͡ʃ i ɲ a d o k ɐ̃ p u
batatinha-frita	b a t a t͡ʃ i ɲ a f ɾ i t ɐ
batatinha-miúda	b a t a t͡ʃ i ɲ a m j u d ɐ
batatinha-purgativa	b a t a t͡ʃ i ɲ a p u ʁ ɡ a t͡ʃ i v ɐ
batatinhas-amarelas	b a t a t͡ʃ i ɲ a s a m a ɾ ɛ l a s
batatinhas-caapebas	b a t a t͡ʃ i ɲ a s k p ɛ b ɐ s
batatinhas-d'água	b a t a t͡ʃ i ɲ a s i d a ɡ w a
batatinhas-de-cobra	b a t a t͡ʃ i ɲ a s d e k o b ɾ ɐ
batatinhas-do-campo	b a t a t͡ʃ i ɲ a s i d o k ɐ̃ p u
batatinhas-fritas	b a t a t͡ʃ i ɲ a s f ɾ i t ɐ s
batatinhas-miúdas	b a t a t͡ʃ i ɲ a ʒ m j u d ɐ s
batatinhas-purgativas	b a t a t͡ʃ i ɲ a s p u ʁ ɡ a t͡ʃ i v ɐ s
batatões-amarelos	b a t a t õ j̃ ʃ a m a ɾ ɛ l u s
batatões-roxos	b a t a t õ j̃ ʃ ɾ o k s u ʃ
bate-balas	b a t e b a l ɐ s
bate-barba	b a t e b a ɻ b a
bate-bate	b a t e b a t e
bate-baú	b a t e b a u
bate-bico	b a t e b i k u
bate-boca	b a t e b ɔ k ɐ
bate-bola	b a t e b o l ɐ
bate-bunda	b a t e b ũ d ɐ
bate-cabeça	b a t e k a b e s ɐ
bate-caixa	b a t e k a j ʃ ɐ
bate-casacas	b a t e k a z a k ɐ s
bate-chapa	b a t e ʃ a p ɐ
bate-chapéu	b a t e ʃ a p ɛ w
bate-chinela	b a t e ʃ i n ɛ l a
bate-colas	b a t e k o l a s
bate-coxa	b a t e k o ʃ ɐ
bate-cu	b a t e s e u
bate-enxuga	b a t e ẽ ʃ u ɡ ɐ
bate-estaca	b a t e ʃ t a k ɐ
bate-folha	b a t e f o ʎ ɐ
bate-latas	b a t e l a t ɐ ʃ
bate-língua	b a t e l ĩ ɡ w ɐ
bate-mão	b a t e m ɐ̃ w̃
bate-mar	b a t e m a ʁ
bate-muros	b a t e m u ɾ o s
bate-orelha	b a t e o ɾ e ʎ ɐ
bate-papo	b a t e p a p u
bate-pau	b a t e p a w
bate-pé	b a t e a p ɛ
bate-pronto	b a t e p ɾ õ t u
bate-que-bate	b a t e k e b a t e
bate-rebate	b a t e ɾ e b a t e
bate-sacas	b a t e z a k ɐ s
bate-saco	b a t e s a k u
bate-sela	b a t e z ɛ l ɐ
bate-sola	b a t e s ɔ l ɐ
bate-sorna	b a t ɛ z ɔ ʁ n ɐ
bate-testa	b a t e t ɛ ʃ t ɐ
bate-virilha	b a t e v i ɾ i ʎ ɐ
batiputá-bravo	b a t͡ʃ i p u t a b ɾ a v u
batiputá-manso	b a t͡ʃ i p u t a m ɐ̃ s u
batiputás-bravos	b a t͡ʃ i p u t a z b ɾ a v u ʃ
batiputás-mansos	b a t͡ʃ i p u t a z m ɐ̃ s u ʃ
batista-ma	b a t͡ʃ i s t ɐ m a
batista-pb	b a t͡ʃ i s t a p e b e
batista-sc	b a t͡ʃ i s t a s i s e
batistas-rn	b a t͡ʃ i s t a ɛ s i ɛ ʁ e e n e
baturité-ce	b a t u ɾ i t ɛ s e e
bau-bau	b a w b a w
baúna-de-fogo	b a u n a d e f o ɡ u
baúna-do-alto	b a u n a d o a w t u
baúna-fogo	b a u n a f ɔ ɡ u
baúnas-de-fogo	b a u n a z d e f o ɡ u
baúnas-do-alto	b a u n a z d o a w t u
baúnas-fogo	b a u n a s f o ɡ u
baunilha-de-auacuri	b a w n i ʎ a d͡ʒ i a w a k u ɾ i
baunilha-do-caçador	b a w n i ʎ a d o k a s a d o ʁ
baunilha-do-pará	b a w n i ʎ a d o p a ɾ a
baunilha-do-peru	b a w n i ʎ a d o p ɛ ʁ e u
baunilha-dos-jardins	b a w n i ʎ a d o z ʒ a ʁ d͡ʒ ĩ s
baunilha-falsa	b a w n i ʎ a f a w s ɐ
baunilhas-de-auacuri	b a w n i ʎ ɐ s d͡ʒ i a w a k u ɾ i
baunilhas-do-caçador	b a w n i ʎ ɐ s i d o k a s a d o ʁ
baunilhas-do-pará	b a w n i ʎ ɐ s i d o p a ɾ a
baunilhas-do-peru	b a w n i ʎ ɐ s i d o p ɛ ʁ e u
baunilhas-dos-jardins	b a w n i ʎ ɐ s d o ʒ a ʁ d͡ʒ ĩ s
baunilhas-falsas	b a w n i ʎ ɐ ʃ f a w s ɐ s
bauru-sp	b a w ɾ u ʃ p i
bayeux-pb	b e j e ʃ i s p e b e
be-a-ba	b i a b ɐ
bê-á-bá	b e a b a
beach-la-mar	b i t͡ʃ l a m a ɻ
bebe-água	b e b e a ɡ w a
bebe-azeite	b e b e a z e j t e
bebedouro-sp	b e b e d o w ɾ o s i p e
bebe-em-branco	b e b e ẽ b ɾ ɐ̃ k u
bebe-fumo	b e b e f ũ m u
bebe-gás	b e b e ɡ a j s
bebe-gases	b e b e ɡ a z e s
bebe-leite	b e b e l e j t͡ʃ i
bebe-o-vento	b e b e o v ẽ t u
bebê-proveta	b e b e p ɾ o v e t ɐ
beberibe-ce	b e b e ɾ i b e s e e
bebês-provetas	b e b e ʃ p ɾ o v e t ɐ s
bebida-do-santo	b e b i d a d o s ɐ̃ t u
bebidas-do-santo	b e b i d a z d o z ɐ̃ t u
beém-branco	b w ẽ j̃ b ɾ ɐ̃ k u
beém-rubro	b ɛ̃ m ʁ u b ɾ u
beéns-brancos	b ẽ j̃ ʃ i b ɾ ɐ̃ k o s
beéns-rubros	b ẽ j̃ s ʁ u b ɾ u ʃ
begônia-bengala	b e ɡ o n i a b ẽ ɡ a l ɐ
begônia-de-folha-estreita	b e ɡ o n i a d e f o ʎ a e ʃ t ɾ e j t ɐ
begônia-real	b e ɡ o n i a ɾ e a w
begônia-sangue	b e ɡ o n i a s ɐ̃ ɡ i
begônias-bengala	b e ɡ o n i a ʒ b ẽ ɡ a l ɐ
begônias-de-folha-estreita	b e ɡ o n i a ʒ d e f o ʎ a e ʃ t ɾ e j t ɐ
begônia-sempre-florida	b e ɡ o n i a s ẽ p ɾ i f l o ɾ i d ɐ
begônias-reais	b e ɡ o n i a ʒ ʁ e a j s
begônias-sangue	b e ɡ o n i a s ɐ̃ ɡ i
begônias-sempre-floridas	b e ɡ o n i a s ẽ p ɾ ɛ f l o ɾ i d ɐ s
begônias-tuberosas	b e ɡ o n i a s t u b e ɾ ɔ z ɐ s
begônia-tuberosa	b e ɡ o n i a t u b e ɾ ɔ z ɐ
beiço-de-negra	b e j s o d e n e ɡ ɾ ɐ
beiços-de-negra	b e j s o z d e n e ɡ ɾ ɐ
beija-flor	b e j ʒ a f l o ɾ
beija-flor-acobreado	b e j ʒ a f l o ɾ a k o b ɾ e a d u
beija-flor-azul-de-rabo-branco	b e j ʒ a f l o ɾ a z u w d e ɾ a b o b ɾ ɐ̃ k u
beija-flor-besourão	b e j ʒ a f l ɔ ɾ b e z o w ɾ ɐ̃ w̃
beija-flor-besouro	b e j ʒ a f l ɔ ɾ b e z o w ɾ u
beija-flor-branco	b e j ʒ a f l ɔ ɾ b ɾ ɐ̃ k u
beija-flor-brilho-de-fogo	b e j ʒ a f l ɔ ɾ b ɾ i ʎ o d e f o ɡ u
beija-flor-cabeça-de-fogo	b e j ʒ a f l o ɾ k a b e s a d e f o ɡ u
beija-flor-canela	b e j ʒ a f l o ɾ k a n ɛ l a
beija-flor-cinza	b e j ʒ a f l o ɾ s ĩ z ɐ
beija-flor-d'água	b e j ʒ a f l o ɻ d a ɡ w a
beija-flor-da-guiné	b e j ʒ a f l ɔ ɾ d a ɡ i n ɛ
beija-flor-da-mata	b e j ʒ a f l o ɾ d a m a t ɐ
beija-flor-da-mata-virgem	b e j ʒ a f l o ɾ d a m a t a v i ɻ ʒ ẽ j̃
beija-flor-da-serra-pelada	b e j ʒ a f l ɔ ɾ d a s e ʁ a p e l a d ɐ
beija-flor-de-banda-branca	b e j ʒ a f l o ɾ d e b ɐ̃ d a b ɾ ɐ̃ k ɐ
beija-flor-de-barriga-amarela	b e j ʒ a f l ɔ ɾ d͡ʒ i b a ʁ i ɡ a a m a ɾ ɛ l a
beija-flor-de-barriga-branca	b e j ʒ a f l ɔ ɾ d͡ʒ i b a ʁ i ɡ a b ɾ ɐ̃ k ɐ
beija-flor-de-barriga-violeta	b e j ʒ a f l ɔ ɾ d͡ʒ i b a ʁ i ɡ a v j o l e t ɐ
beija-flor-de-bico-curvo	b e j ʒ a f l ɔ ɾ d͡ʒ i b i k o k u ɾ v u
beija-flor-de-bico-vermelho	b e j ʒ a f l ɔ ɾ d͡ʒ i b i k o v e ʁ m e ʎ u
beija-flor-de-bico-virado	b e j ʒ a f l ɔ ɾ d͡ʒ i b i k o v i ɾ a d u
beija-flor-de-bigodes	b e j ʒ a f l ɔ ɾ d͡ʒ i b i ɡ ɔ d e s
beija-flor-de-bochecha-azul	b e j ʒ a f l o ɾ d e b o ʃ e ʃ a a z u w
beija-flor-de-canto	b e j ʒ a f l o ɾ d e k ɐ̃ t u
beija-flor-de-chifre	b e j ʒ a f l ɔ ɾ d͡ʒ i ʃ i f ɾ i
beija-flor-de-cinta	b e j ʒ a f l o ɾ d e s ĩ t ɐ
beija-flor-de-colar	b e j ʒ a f l ɔ ɾ d e k o l a ɻ
beija-flor-de-coleira	b e j ʒ a f l o ɾ d e k o l e j ɾ a
beija-flor-de-costas-violeta	b e j ʒ a f l o ɾ d e k o ʃ t a z v j o l e t ɐ
beija-flor-de-dohrn	b e j ʒ a f l o ɾ d e d o a ɡ a ɛ ʁ e e n e
beija-flor-de-fronte-violeta	b e j ʒ a f l o ɾ d e f ɾ õ t e v i o l e t ɐ
beija-flor-de-garganta-azul	b e j ʒ a f l ɔ ɾ d͡ʒ i ɡ a ɻ ɡ ɐ̃ t a a z u w
beija-flor-de-garganta-marrom	b e j ʒ a f l ɔ ɾ d͡ʒ i ɡ a ɻ ɡ ɐ̃ t a m a ʁ õ
beija-flor-de-garganta-verde	b e j ʒ a f l ɔ ɾ d͡ʒ i ɡ a ɻ ɡ ɐ̃ t a v e ɾ d͡ʒ i
beija-flor-de-gravata-verde	b e j ʒ a f l ɔ ɾ d͡ʒ i ɡ ɾ a v a t a v e ʁ d͡ʒ i
beija-flor-de-gravata-vermelha	b e j ʒ a f l ɔ ɾ d͡ʒ i ɡ ɾ a v a t a v e ʁ m e ʎ ɐ
beija-flor-de-orelha-violeta	b e j ʒ a f l o ɾ d e o ɾ e ʎ a v j o l e t ɐ
beija-flor-de-papo-branco	b e j ʒ a f l ɔ ɾ d͡ʒ i p a p o b ɾ ɐ̃ k u
beija-flor-de-papo-preto	b e j ʒ a f l ɔ ɾ d͡ʒ i p a p o p ɾ e t u
beija-flor-de-peito-azul	b e j ʒ a f l ɔ ɾ d͡ʒ i p e j t o a z u w
beija-flor-de-penacho	b e j ʒ a f l ɔ ɾ d͡ʒ i p e n a ʃ u
beija-flor-de-rabo-branco	b e j ʒ a f l ɔ ɾ d e ɾ a b ɔ b ɾ ɐ̃ k u
beija-flor-de-raquetes	b e j ʒ a f l ɔ ɾ d e ɾ a k e t e s
beija-flor-de-topete	b e j ʒ a f l o ɾ d e t o p ɛ t e
beija-flor-de-veste-preta	b e j ʒ a f l ɔ ɾ d͡ʒ i v e ʃ t ɛ p ɾ e t ɐ
beija-flor-do-gabão	b e j ʒ a f l o ɻ d o ɡ a b ɐ̃ w̃
beija-flor-do-mato	b e j ʒ a f l o ɻ d o m a t u
beija-flor-do-mato-virgem	b e j ʒ a f l o ɻ d o m a t o v i ɻ ʒ ẽ j̃
beija-flor-do-papo-branco	b e j ʒ a f l o ɻ d o p a p o b ɾ ɐ̃ k u
beija-flor-do-senegal	b e j ʒ a f l o ɻ d o z e n e ɡ a w
beija-flor-dourado	b e j ʒ a f l o ɻ d o w ɾ a d u
beija-flores	b e j ʒ a f l o ɾ i ʃ
beija-flores-acobreados	b e j ʒ a f l ɔ ɾ i s a k o b ɾ e a d o s
beija-flores-besourões	b e j ʒ a f l o ɾ e b e z o w ɾ õ j̃ s
beija-flores-besouros	b e j ʒ a f l o ɾ e b e z o w ɾ u ʃ
beija-flores-brancos	b e j ʒ a f l o ɾ ɛ s i b ɾ ɐ̃ k o s
beija-flores-brilho-de-fogo	b e j ʒ a f l o ɾ ɛ s i b ɾ i ʎ o d e f o ɡ u
beija-flores-cabeça-de-fogo	b e j ʒ a f l o ɾ e ʃ k a b e s a d e f o ɡ u
beija-flores-canela	b e j ʒ a f l o ɾ e ʃ k a n ɛ l a
beija-flores-cinza	b e j ʒ a f l o ɾ e s ĩ z ɐ
beija-flores-d'água	b e j ʒ a f l o ɾ ɛ s i d a ɡ w a
beija-flores-da-guiné	b e j ʒ a f l o ɾ ɛ s i d a ɡ i n ɛ
beija-flores-da-mata	b e j ʒ a f l o ɾ ɛ s i d a m a t ɐ
beija-flores-da-mata-virgem	b e j ʒ a f l o ɾ ɛ s i d a m a t a v i ɻ ʒ ẽ j̃
beija-flores-da-serra-pelada	b e j ʒ a f l o ɾ ɛ s i d e a ɛ s e ʁ a p e l a d ɐ
beija-flores-de-banda-branca	b e j ʒ a f l o ɾ ɛ z d e b ɐ̃ d a b ɾ ɐ̃ k ɐ
beija-flores-de-bico-curvo	b e j ʒ a f l o ɾ ɛ z d e b i k o k u ɾ v u
beija-flores-de-bico-vermelho	b e j ʒ a f l o ɾ ɛ z d e b i k o v e ʁ m e ʎ u
beija-flores-de-bico-virado	b e j ʒ a f l o ɾ ɛ z d e b i k o v i ɾ a d u
beija-flores-de-bigodes	b e j ʒ a f l o ɾ ɛ s i d e b i ɡ ɔ d e s
beija-flores-de-bochecha-azul	b e j ʒ a f l o ɾ ɛ z d e b o ʃ e ʃ a a z u w
beija-flores-de-canto	b e j ʒ a f l o ɾ ɛ z d e k ɐ̃ t u
beija-flores-de-chifre	b e j ʒ a f l o ɾ ɛ z d ʃ i f ɾ i
beija-flores-de-cinta	b e j ʒ a f l o ɾ ɛ z d e s ĩ t ɐ
beija-flores-de-colar	b e j ʒ a f l o ɾ ɛ z d e k o l a ʁ
beija-flores-de-coleira	b e j ʒ a f l o ɾ ɛ z d e k o l e j ɾ a
beija-flores-de-dohrn	b e j ʒ a f l o ɾ ɛ z d e d o a ɡ a ɛ ʁ e e n e
beija-flores-de-garganta-azul	b e j ʒ a f l o ɾ ɛ s i d e ɡ a ɻ ɡ ɐ̃ t a a z u w
beija-flores-de-gravata-verde	b e j ʒ a f l o ɾ ɛ s i d e ɡ ɾ a v a t a v e ʁ d͡ʒ i
beija-flores-de-orelha-violeta	b e j ʒ a f l o ɾ ɛ z d e o ɾ e ʎ a v j o l e t ɐ
beija-flores-de-papo-branco	b e j ʒ a f l o ɾ ɛ z d p a p o b ɾ ɐ̃ k u
beija-flores-de-papo-preto	b e j ʒ a f l o ɾ ɛ z d p a p o p ɾ e t u
beija-flores-de-peito-azul	b e j ʒ a f l o ɾ ɛ z d p e j t o a z u w
beija-flores-de-penacho	b e j ʒ a f l o ɾ ɛ z d e p e n a ʃ u
beija-flores-de-rabo-branco	b e j ʒ a f l o ɾ ɛ s i d e ɾ a b o b ɾ ɐ̃ k u
beija-flores-de-raquetes	b e j ʒ a f l o ɾ ɛ s i d e ɾ a k e t e s
beija-flores-de-topete	b e j ʒ a f l o ɾ ɛ s i d e t o p ɛ t e
beija-flores-de-veste-preta	b e j ʒ a f l o ɾ ɛ s i d e v e s t͡ʃ i p ɾ e t ɐ
beija-flores-do-gabão	b e j ʒ a f l o ɾ ɛ s i d o ɡ a b ɐ̃ w̃
beija-flores-do-mato	b e j ʒ a f l o ɾ ɛ s i d o m a t u
beija-flores-do-mato-virgem	b e j ʒ a f l o ɾ ɛ s i d o m a t o v i ɻ ʒ ẽ j̃
beija-flores-do-papo-branco	b e j ʒ a f l o ɾ ɛ s i d o p a p o b ɾ ɐ̃ k u
beija-flores-do-senegal	b e j ʒ a f l o ɾ ɛ s i d o z e n e ɡ a w
beija-flores-dourados	b e j ʒ a f l o ɾ e d o w ɾ a d o s
beija-flores-dourados-de-bico-curvo	b e j ʒ a f l o ɾ ɛ z d o w ɾ a d o z d e b i k o k u ɾ v u
beija-flores-esplêndidos	b e j ʒ a f l o ɾ ɛ z i s p l ẽ d͡ʒ i d u ʃ
beija-flores-fada	b e j ʒ a f l o ɾ i ʃ f a d ɐ
beija-flores-furta-cor	b e j ʒ a f l o ɾ e ʃ f u ɻ t a k o ʁ
beija-flores-grandes	b e j ʒ a f l o ɾ e ɡ ɾ ɐ̃ d e s
beija-flores-grandes-do-mato	b e j ʒ a f l o ɾ e ɡ ɾ ɐ̃ d e z d o m a t u
beija-flores-magníficos	b e j ʒ a f l o ɾ ɛ z m a ɡ n i f i k o s
beija-flores-mosca	b e j ʒ a f l o ɾ e m o ʃ k ɐ
beija-flores-papos-de-fogo	b e j ʒ a f l o ɾ e ʃ p a p o z d e f o ɡ u
beija-flores-pardos	b e j ʒ a f l o ɾ e ʃ p a ʁ d u s
beija-flor-esplêndido	b e j ʒ a f l o ɾ e ʃ p l ẽ d͡ʒ i d u
beija-flores-pretos	b e j ʒ a f l o ɾ e ʃ p ɾ e t u ʃ
beija-flores-pretos-e-brancos	b e j ʒ a f l o ɾ e ʃ p ɾ e t ɔ z e b ɾ ɐ̃ k o s
beija-flores-rabiverdes	b e j ʒ a f l o ɾ e ɾ a b i v ɛ ʁ d͡ʒ i ʃ
beija-flores-rabo-de-espinho	b e j ʒ a f l o ɾ e ɾ a b o d e ʃ p ĩ ɲ u
beija-flores-rajados	b e j ʒ a f l o ɾ ɛ s i ɛ ʁ e a ʒ a d u s
beija-flores-roxinhos	b e j ʒ a f l o ɾ ɛ s i ɛ ʁ o k s ĩ ɲ u ʃ
beija-flores-roxos	b e j ʒ a f l o ɾ ɛ s i ɛ ʁ o k s u ʃ
beija-flores-rubi	b e j ʒ a f l o ɾ ɛ s i ɛ ʁ e u b e i
beija-flores-safira	b e j ʒ a f l o ɾ e s a f i ɾ ɐ
beija-flores-tesoura	b e j ʒ a f l o ɾ e ʃ t e z o w ɾ ɐ
beija-flores-tesouras-verdes	b e j ʒ a f l o ɾ e ʃ t e z o w ɾ a z v e ɾ d͡ʒ i s
beija-flores-tesoura-verdes	b e j ʒ a f l o ɾ e ʃ t e z o w ɾ a v ɛ ʁ d͡ʒ i ʃ
beija-flores-verde-ouro	b e j ʒ a f l ɔ ɾ e ʒ v e ʁ d e o w ɾ u
beija-flores-verdes	b e j ʒ a f l o ɾ ɛ s i v ɛ ɻ d e s
beija-flores-verdes-e-brancos	b e j ʒ a f l ɔ ɾ e ʒ v e ʁ d e z e b ɾ ɐ̃ k o s
beija-flores-vermelhos	b e j ʒ a f l o ɾ ɛ s i v e ʁ m e ʎ u s
beija-flores-violeta	b e j ʒ a f l o ɾ e v j o l e t ɐ
beija-flor-fada	b e j ʒ a f l o ɾ f a d ɐ
beija-flor-furta-cor	b e j ʒ a f l o ɾ f u ɻ t a k o ʁ
beija-flor-grande	b e j ʒ a f l o ʁ ɡ ɾ ɐ̃ d e
beija-flor-grande-do-mato	b e j ʒ a f l o ʁ ɡ ɾ ɐ̃ d e d o m a t u
beija-flor-magnífico	b e j ʒ a f l ɔ ɾ m a ɡ n i f i k u
beija-flor-mosca	b e j ʒ a f l o ɻ m o s k ɐ
beija-flor-papo-de-fogo	b e j ʒ a f l o ɻ p a p o d e f o ɡ u
beija-flor-pardo	b e j ʒ a f l o ɻ p a ɻ d o
beija-flor-preto	b e j ʒ a f l o ɻ p ɾ e t u
beija-flor-preto-e-branco	b e j ʒ a f l o ɻ p ɾ e t u e b ɾ ɐ̃ k u
beija-flor-rabiverde	b e j ʒ a f l o ʁ a b i v e ʁ d͡ʒ i
beija-flor-rabo-de-espinho	b e j ʒ a f l ɔ ɾ ɾ a b o d e ʃ p ĩ ɲ u
beija-flor-rajado	b e j ʒ a f l o ʁ a ʒ a d u
beija-flor-roxinho	b e j ʒ a f l o ʁ o ʃ ĩ ɲ u
beija-flor-roxo	b e j ʒ a f l o ʁ o ʃ u
beija-flor-rubi	b e j ʒ a ɛ f e ɛ l o ʁ u b i
beija-flor-safira	b e j ʒ a f l ɔ ɾ s a f i ɾ ɐ
beija-flor-tesoura	b e j ʒ a f l o ʁ t͡ʃ i z o w ɾ ɐ
beija-flor-tesoura-verde	b e j ʒ a f l o ɾ t e z o w ɾ a v e ɾ d͡ʒ i
beija-flor-verde	b e j ʒ a f l o ɾ v e ɾ d͡ʒ i
beija-flor-verde-e-branco	b e j ʒ a f l o ɾ v ɛ ʁ d͡ʒ i e b ɾ ɐ̃ k u
beija-flor-verde-ouro	b e j ʒ a f l o ɾ v e ɻ d e o w ɾ u
beija-flor-vermelho	b e j ʒ a f l o ɾ v e ɾ m e ʎ u
beija-flor-violeta	b e j ʒ a f l o ɾ v j o l e t ɐ
beija-mão	b e j ʒ a m ɐ̃ w̃
beija-moça	b e j ʒ a m ɔ s ɐ
beijão-cru	b e j ʒ ɐ̃ w̃ s e ɛ ʁ e u
beija-pé	b e j ʒ a p ɛ
beijo-de-frade	b e j ʒ u d e f ɾ a d e
beijo-de-freira	b e j ʒ u d e f ɾ e j ɾ ɐ
beijo-de-moça	b e j ʒ o d e m o s ɐ
beijo-de-palmas	b e j ʒ o d e p a w m ɐ s
beijo-do-mato	b e j ʒ o d o m a t u
beijões-crus	b e j ʒ õ j̃ ʃ k ɾ u j s
beijo-frio	b e j ʒ ɔ f ɾ i u
beijo-pirá	b e j ʒ o p i ɾ a
beijos-de-frade	b e j ʒ u z d e f ɾ a d e
beijos-de-freira	b e j ʒ u z d e f ɾ e j ɾ ɐ
beijos-de-moça	b e j ʒ u z d e m o s ɐ
beijos-de-palmas	b e j ʒ o s i d e p a w m ɐ s
beijos-do-mato	b e j ʒ o s i d o m a t u
beijos-frios	b e j ʒ o s f ɾ j u ʃ
beijos-pirá	b e j ʒ o s p i ɾ a
beiju-de-potó	b e j ʒ u d e p t ɔ
beiju-membeca	b e j ʒ u m ɐ̃ b ɛ k ɐ
beiju-moqueca	b e j ʒ ũ m u k ɛ k ɐ
beiju-poqueca	b e j ʒ u p u k ɛ k ɐ
beijus-de-potó	b e j ʒ u z d e p t ɔ
